gene,genename,pred.perf.R2,n.snps.in.model,pred.perf.pval,cor,pred.perf.qval
ENSRNOG00000052620,Rack1,0.000899885378177311,2,0.653018461217919,0.0299980895754598,0.216139035877887
ENSRNOG00000051915,Spred3,0.000892858196274421,1,0.654287958030717,0.0298807328603973,0.216515968444956
ENSRNOG00000019229,Fbl,0.000891078113094567,1,0.654610489925308,0.0298509315280875,0.216579444873757
ENSRNOG00000017019,Lmx1b,0.000889031135772308,1,0.654981857952037,0.0298166251573229,0.216659050282923
ENSRNOG00000020531,Fen1,0.000886757074428645,1,0.655395025432804,-0.0297784666231934,0.216752447841998
ENSRNOG00000007827,Cox4i2,0.000880913021566912,3,0.656459733084331,0.0296801789342132,0.217061242692246
ENSRNOG00000018666,Gpsm1,0.000872446937191361,3,0.658009660806253,0.0295372127525832,0.217530322418593
ENSRNOG00000012357,Unc45a,0.000868651349903426,1,0.658707455594075,-0.0294728917804722,0.217685280676337
ENSRNOG00000008082,Rgs6,0.000868468288086871,3,0.658741156331584,0.0294697860203781,0.217685280676337
ENSRNOG00000045814,Rabif,0.000866038238048983,1,0.659188918290684,-0.0294285276228523,0.217789810174846
ENSRNOG00000009073,Tnni1,0.000855684867913282,1,0.661105078992001,0.0292520916844126,0.218379346390038
ENSRNOG00000028844,Slc9a5,0.000853104483912061,2,0.661584793928285,0.0292079524087544,0.218449795941759
ENSRNOG00000054135,U1,0.000852731285401541,1,0.661654246110032,0.0292015630643557,0.218449795941759
ENSRNOG00000033494,Vom2r52,0.000851824793321856,2,0.66182301950689,0.0291860376433982,0.218449795941759
ENSRNOG00000006466,LOC103689922,0.000851702912820111,2,0.6618457197318,0.0291839495754107,0.218449795941759
ENSRNOG00000022182,Rint1,0.000850382497688122,1,0.662091770844234,-0.0291613185176548,0.218487484539539
ENSRNOG00000054770,Rdh11,0.000848562950028092,1,0.662431204855376,0.0291301038451306,0.21855233475079
ENSRNOG00000019981,Sdf4,0.000847915466056641,2,0.662552096479079,-0.0291189880671812,0.21855233475079
ENSRNOG00000027213,Asphd1,0.00084424035241909,2,0.663239318368305,-0.029055814433932,0.218735477990955
ENSRNOG00000020773,Map3k11,0.000842000633545404,1,0.663659003153235,0.0290172471738,0.218795547355464
ENSRNOG00000036796,Cfap97d1,0.000841859034053258,1,0.663685558738683,0.0290148071517505,0.218795547355464
ENSRNOG00000007622,Arrdc1,0.000839977083860093,1,0.664038752100174,0.0289823581487099,0.218868436480162
ENSRNOG00000057025,AC099183.2,0.000837176852617768,2,0.66456515373879,-0.0289340085819053,0.218998375034988
ENSRNOG00000047587,AABR07009218.1,0.000835668911800147,2,0.66484905702522,0.0289079385601974,0.219028339115599
ENSRNOG00000029341,AABR07036375.1,0.000835289892338935,2,0.664920463631018,-0.0289013821873442,0.219028339115599
ENSRNOG00000007932,Gcm1,0.000827236283558327,2,0.666442313523524,0.028761715587884,0.219481705326603
ENSRNOG00000033502,Ribc2,0.000826606394607233,2,0.666561709972192,-0.0287507633743389,0.219481705326603
ENSRNOG00000046316,Tomm6,0.000824384628049515,1,0.666983280061278,0.0287120989836952,0.219547660179816
ENSRNOG00000030979,AABR07060190.1,0.000824154299391054,2,0.667027022339982,-0.0287080877000029,0.219547660179816
ENSRNOG00000003542,Hcfc1r1,0.000821649428334657,3,0.667503196476307,0.0286644279261712,0.219660754408427
ENSRNOG00000023493,Creb3l4,0.000817206495290927,1,0.668349911951205,0.0285868238055739,0.219778794950243
ENSRNOG00000014253,Pax2,0.000817179469457843,1,0.668355070740113,-0.0285863511042918,0.219778794950243
ENSRNOG00000061048,AABR07049535.2,0.000817084128102806,3,0.668373270648889,-0.0285846834529054,0.219778794950243
ENSRNOG00000001733,Ppp1r2,0.000816522188563662,4,0.66848056596602,0.0285748523804352,0.219778794950243
ENSRNOG00000017380,RGD1306746,0.0008162889309116,2,0.66852511641312,0.0285707705690904,0.219778794950243
ENSRNOG00000018047,Gorasp1,0.000814095153098444,2,0.668944480020411,0.0285323527438318,0.219845276048993
ENSRNOG00000049489,LOC102552166,0.000813843090335969,2,0.668992707209359,0.0285279352624051,0.219845276048993
ENSRNOG00000008252,Spink4,0.000812290021949979,2,0.669290050777361,0.0285007021308244,0.21989937596743
ENSRNOG00000014072,Txndc17,0.000809773411354315,1,0.669772583562324,0.0284565179063482,0.220014287431734
ENSRNOG00000013845,Mrpl21,0.000801920148300708,1,0.671284076836735,0.028318194651155,0.220436384333911
ENSRNOG00000059552,Zkscan5,0.000801715288167131,3,0.671323622215725,0.0283145773086432,0.220436384333911
ENSRNOG00000047019,Bbip1,0.000799348303858524,2,0.671780967971319,0.0282727484312814,0.22048230378136
ENSRNOG00000055387,AABR07002788.1,0.00079913666251358,2,0.671821899894476,-0.0282690053329363,0.22048230378136
ENSRNOG00000061650,AC128059.5,0.000798925879937794,1,0.671862672078213,-0.0282652769301452,0.22048230378136
ENSRNOG00000023449,Atg9b,0.000796052328465737,2,0.672419143275568,0.0282143993107374,0.220621222534206
ENSRNOG00000053882,LOC108352742,0.000792906831502928,1,0.67302963513773,-0.028158601376896,0.220777806991986
ENSRNOG00000011873,Atg14,0.000791984715355316,2,0.67320887358489,0.0281422229995307,0.220792890908761
ENSRNOG00000003268,Maml1,0.00079104753051008,2,0.673391166903065,0.0281255672033486,0.220808970565638
ENSRNOG00000018159,Anxa4,0.000782024849603451,1,0.67515271679801,-0.027964707214692,0.221342789025158
ENSRNOG00000031710,Spink2,0.000776555310770307,1,0.676226384133136,0.0278667420193016,0.221650924738653
ENSRNOG00000021702,Mcmdc2,0.000768136912692831,3,0.677887613713732,0.0277152830166468,0.222151489400808
ENSRNOG00000019555,Arap1,0.000765026861476786,1,0.678504027328403,0.0276591189569875,0.222309525713451
ENSRNOG00000012228,Skap2,0.000763440959599718,3,0.678818918669727,0.0276304353856344,0.222361871170532
ENSRNOG00000019616,Prss8,0.000762870931898416,3,0.678932194969736,0.0276201182455547,0.222361871170532
ENSRNOG00000029979,RGD1563815,0.000756566861797812,2,0.680188259383412,0.0275057605202585,0.222729227350009
ENSRNOG00000026900,Ppil2,0.000751589731927202,1,0.681184263320284,0.0274151369124285,0.223011297776392
ENSRNOG00000018454,Apoe,0.000747176618611867,1,0.682070624656823,0.0273345316150079,0.223257368217272
ENSRNOG00000016281,Col4a1,0.000746235475804145,1,0.68226004543561,0.0273173109182464,0.223275261873378
ENSRNOG00000005138,Pip4k2c,0.000740000261397043,1,0.68351851985663,0.0272029458220437,0.223642936051843
ENSRNOG00000042602,AABR07009224.1,0.000737798133536855,2,0.683964458684243,-0.0271624397567091,0.22374466103054
ENSRNOG00000018215,Slc22a6,0.000733604217403931,1,0.684815890164364,0.027085129082283,0.223955031089057
ENSRNOG00000046492,Nemp1,0.000733299479349643,2,0.684877867097807,0.0270795029376398,0.223955031089057
ENSRNOG00000001174,Pde9a,0.000732609565711604,4,0.685018235554136,0.0270667612711903,0.223956732488989
ENSRNOG00000016535,Ccl22,0.000731104860886827,1,0.685324646777312,0.0270389508096529,0.223982084879529
ENSRNOG00000009310,Nmd3,0.000730901224602519,3,0.685366142509781,0.0270351849374573,0.223982084879529
ENSRNOG00000055231,AABR07067791.1,0.000728660244689621,2,0.685823240175927,0.0269937075017424,0.224087268678715
ENSRNOG00000002433,G3bp2,0.000723949535797019,1,0.686786765095029,-0.0269063103341394,0.224342756039697
ENSRNOG00000015210,Ggt6,0.000723514352452063,2,0.686875960732445,-0.0268982221057836,0.224342756039697
ENSRNOG00000056226,AABR07066944.1,0.000717692820341118,2,0.688072155464561,0.0267897894792236,0.224689157849513
ENSRNOG00000053836,AABR07061261.1,0.000715209200853351,4,0.68858419680837,0.0267433954623072,0.224812057678859
ENSRNOG00000056151,AABR07007642.1,0.000712848080826831,2,0.689071939573622,-0.0266992149852169,0.224926977538248
ENSRNOG00000056363,Ccdc110,0.000709962091890723,1,0.689669379142689,-0.0266451138464583,0.225077652323039
ENSRNOG00000021003,Sac3d1,0.000708579195484905,2,0.689956156395122,0.0266191509159271,0.225126901257954
ENSRNOG00000007901,Tmed10,0.000707666829039119,2,0.690145535288578,0.0266020079888552,0.225144356790077
ENSRNOG00000011431,Mfhas1,0.000705128522227087,1,0.690673153630712,-0.0265542561979637,0.225243787188593
ENSRNOG00000020372,Hdac4,0.000704856765738074,1,0.69072970666649,0.0265491387004941,0.225243787188593
ENSRNOG00000018849,Tcerg1,0.000704239774883399,2,0.690858150478338,0.0265375163661448,0.225243787188593
ENSRNOG00000017884,AABR07006160.1,0.000699625189819943,2,0.691820875408105,0.0264504289156139,0.225513294091887
ENSRNOG00000038228,Serp2,0.000698111348593011,1,0.692137502303301,0.026421796846411,0.225572127409063
ENSRNOG00000014526,Cars2,0.000697027433422674,1,0.692364452011295,0.0264012771172661,0.225601716953509
ENSRNOG00000020907,Zp1,0.000693278759724161,1,0.693150923421416,-0.0263301872329872,0.22577539031006
ENSRNOG00000047714,Tmem37,0.000693188091327225,2,0.693169976023853,-0.0263284654191471,0.22577539031006
ENSRNOG00000039568,Mgat4e,0.000689621441054291,1,0.693920598337889,-0.0262606443381401,0.22597545660384
ENSRNOG00000016944,Rax,0.000686809515217841,2,0.694513965034282,0.0262070508683797,0.226124243993283
ENSRNOG00000020543,Nosip,0.000685498179600677,2,0.694791159358179,0.026182020158893,0.226149791825251
ENSRNOG00000011964,Abcd4,0.000685147163359369,1,0.69486541015427,-0.0261753159170882,0.226149791825251
ENSRNOG00000047304,Btnl5,0.000683744882253502,2,0.695162254972249,0.0261485158709534,0.226182926787685
ENSRNOG00000031216,AABR07055776.1,0.000683341853143669,2,0.695247635935854,0.026140808196069,0.226182926787685
ENSRNOG00000034052,AABR07071482.2,0.000682395777487726,2,0.695448174366207,0.0261227061670058,0.226182926787685
ENSRNOG00000007881,Mtmr14,0.000682088904661883,5,0.695513256204749,0.026116831826657,0.226182926787685
ENSRNOG00000017463,Bloc1s3,0.000678530159711197,1,0.696269232830256,0.0260486114737657,0.226354009744898
ENSRNOG00000018488,Cd40,0.000678326516369398,1,0.696312561340084,-0.0260447022706999,0.226354009744898
ENSRNOG00000017873,Sct,0.000668691000287066,1,0.698371295857461,0.0258590603133034,0.226978721644006
ENSRNOG00000015113,Mocos,0.000666305214589047,1,0.698883675386092,-0.0258128885363309,0.227093287054362
ENSRNOG00000019913,Mta2,0.000665773977228045,2,0.698997909136715,0.02580259632727,0.227093287054362
ENSRNOG00000022540,Trex1,0.000661941507773088,2,0.699823572956489,0.0257282239529488,0.227316960125285
ENSRNOG00000009499,Hinfp,0.000659306191127929,2,0.700392916218579,0.0256769583698679,0.227448544952112
ENSRNOG00000018820,Plac8l1,0.000658727431746323,1,0.700518128216308,-0.0256656858810811,0.227448544952112
ENSRNOG00000027136,Spast,0.000658084880289864,1,0.700657215271102,-0.0256531651125132,0.227448544952112
ENSRNOG00000055695,AABR07030450.1,0.000657528260230527,1,0.70077776452856,-0.0256423138626475,0.227448544952112
ENSRNOG00000001849,Mapk1,0.000649892899870083,3,0.702437321168826,0.0254929970750809,0.227908153062745
ENSRNOG00000026108,Tcof1,0.000649723678285613,3,0.702474227890918,0.025489677877243,0.227908153062745
ENSRNOG00000001198,Fam222a,0.000649117468901578,2,0.702606485532249,0.0254777838302623,0.227908153062745
ENSRNOG00000017916,Rexo1,0.000647865846165344,1,0.702879777860406,-0.0254532089561482,0.227952175826789
ENSRNOG00000002864,Nacc1,0.000643682976076824,1,0.703795307462074,0.0253709080656729,0.228167549353093
ENSRNOG00000053520,LOC102549991,0.000643573633472615,2,0.703819285499758,0.0253687530925865,0.228167549353093
ENSRNOG00000027811,Lilrb4,0.000639671601804162,1,0.704676501933395,-0.0252917299092838,0.228400757857596
ENSRNOG00000058842,Sptbn2,0.000637091493415072,1,0.705244954269534,0.0252406714137139,0.228519414247798
ENSRNOG00000053961,Med9,0.000636758450474504,1,0.705318426411193,-0.0252340732041916,0.228519414247798
ENSRNOG00000003098,Prom1,0.000634802259248613,1,0.705750422643521,0.0251952824800321,0.228614675035783
ENSRNOG00000016507,LOC687679,0.000633099339784809,1,0.706127106626389,-0.0251614653743539,0.22868363037686
ENSRNOG00000003266,LOC100361655,0.000632307940869697,3,0.706302360026054,0.0251457340491324,0.22868363037686
ENSRNOG00000048322,LOC100911492,0.000631346822130895,1,0.706515365841438,0.0251266158113442,0.22868363037686
ENSRNOG00000056186,Otx2,0.000631346822130895,1,0.706515365841438,0.0251266158113442,0.22868363037686
ENSRNOG00000016963,Trip12,0.000630306903480011,2,0.706746043960101,0.0251059137152984,0.2287136165032
ENSRNOG00000020595,Rps11,0.000627602891316501,1,0.70734687443484,0.0250520037385536,0.228863354379544
ENSRNOG00000017215,RGD1308601,0.000622582142391753,1,0.708466408344178,0.0249515959888692,0.229180828451254
ENSRNOG00000061889,AABR07004428.1,0.000620111004711585,2,0.709019314807523,0.0249020281244638,0.22925090799124
ENSRNOG00000045637,Rnf14,0.000620043266850354,3,0.709034488510283,0.0249006680000828,0.22925090799124
ENSRNOG00000016278,Ccl17,0.00061975922035901,3,0.709098126968906,0.0248949637549246,0.22925090799124
ENSRNOG00000005115,Asf1b,0.000617669998186323,2,0.709566712184061,0.0248529675931533,0.229357648538105
ENSRNOG00000009570,Pdxp,0.000606997672677511,1,0.711974552048001,0.0246373227579117,0.230091062490181
ENSRNOG00000054489,AABR07042821.1,0.000602308593801516,4,0.713040081790715,0.0245419761592565,0.230390476396195
ENSRNOG00000055156,LOC103694380,0.000600912506896558,2,0.713358232233632,-0.0245135168202476,0.230448334805591
ENSRNOG00000002116,Rplp2,0.000597547131541479,3,0.714126885265013,0.024444777183306,0.230651675860544
ENSRNOG00000053371,LOC102554500,0.000592550146023364,2,0.71527273737506,0.0243423529270153,0.230959138212442
ENSRNOG00000020927,Tulp2,0.000592180963094471,2,0.715357610928307,0.024334768605731,0.230959138212442
ENSRNOG00000039210,LOC502618,0.000591186817639544,2,0.715586309680558,0.0243143335841134,0.230987966155061
ENSRNOG00000022210,Alox12b,0.00058796436515947,2,0.716329120231892,0.0242479765168038,0.231182703464916
ENSRNOG00000055854,AABR07051403.1,0.000583439766148242,2,0.717375986319512,-0.0241544978450856,0.231445159010871
ENSRNOG00000014589,Arpin,0.000583242556317524,1,0.717421719369922,-0.0241504152410993,0.231445159010871
ENSRNOG00000001706,Kalrn,0.000582577230035122,1,0.717576073338696,0.0241366366761221,0.23144989042709
ENSRNOG00000014252,Irf2bp1,0.000581374084550097,2,0.717855453059876,-0.0241117001588461,0.23145847175854
ENSRNOG00000019073,Ikbkb,0.000581259556490715,1,0.717882064382488,-0.0241093250940526,0.23145847175854
ENSRNOG00000006968,Mrpl19,0.000579174925720686,2,0.718366960045123,0.0240660533889685,0.231533184809879
ENSRNOG00000048519,Olr213,0.000579041063486724,3,0.718398130727747,-0.0240632720860386,0.231533184809879
ENSRNOG00000057858,AABR07006025.2,0.000578462046548318,3,0.718533005427971,0.0240512379421168,0.231533184809879
ENSRNOG00000008226,Zbtb8os,0.000574934932118506,3,0.719356253014052,0.0239778008190598,0.23175338954607
ENSRNOG00000013586,Snai3,0.000571396445703548,2,0.720185022864809,0.0239039002194945,0.231975287415871
ENSRNOG00000060142,AABR07072664.1,0.000569882124759688,1,0.720540585034034,0.0238722040197316,0.232044706033576
ENSRNOG00000019178,Taf10,0.000564409019331406,4,0.721830127181415,0.0237572940237605,0.232414820488254
ENSRNOG00000061923,AC120486.12,0.000560182677569973,3,0.722830738951641,-0.0236681785858138,0.232691779414671
ENSRNOG00000032254,Sin3a,0.000557885526864845,1,0.723376385257525,-0.0236196004806357,0.232822197901201
ENSRNOG00000047939,Smim35,0.000552781195163536,3,0.72459336455576,0.0235112993082802,0.233168595545593
ENSRNOG00000015552,Ppil4,0.000550237466870573,2,0.725202199842572,0.0234571410634496,0.233319200580353
ENSRNOG00000013805,Tnip2,0.000545233240910706,1,0.726404577284212,-0.0233502299969552,0.233660670299648
ENSRNOG00000001099,Rbak,0.000542474646327363,3,0.727070039247304,0.0232910851255876,0.233829332778424
ENSRNOG00000013067,Phf21b,0.000539715576280292,1,0.727737515915929,0.0232317794471343,0.233998577608899
ENSRNOG00000012147,Nop14,0.000536731186227403,2,0.728461657815604,0.0231674596412167,0.234175577867936
ENSRNOG00000025167,Sema4b,0.000536282785651859,3,0.728570653815729,0.0231577802401668,0.234175577867936
ENSRNOG00000014777,Prpf4,0.000534584666105396,2,0.728983891221578,-0.0231210870441982,0.234262955894093
ENSRNOG00000021017,Ca11,0.000531310807763778,2,0.729782662889349,0.0230501802110912,0.234474169549999
ENSRNOG00000011151,Tenm4,0.000530182342273098,2,0.730058629105443,0.0230256887469865,0.234517360064419
ENSRNOG00000015421,Slc27a3,0.000527793027704597,3,0.73064402171804,-0.0229737464882112,0.234651686879038
ENSRNOG00000016360,Gps2,0.000527320239781675,1,0.730760032288584,-0.0229634544392101,0.234651686879038
ENSRNOG00000010609,Abcf2,0.000526667311214579,1,0.730920340563662,-0.0229492333469896,0.234657686588313
ENSRNOG00000003747,Get3,0.000523619492065342,1,0.731670119735839,-0.0228827334919878,0.234828236360809
ENSRNOG00000062278,AC107153.2,0.000523356104764103,2,0.731735028659475,0.0228769776142764,0.234828236360809
ENSRNOG00000020793,Ruvbl2,0.000519624350434711,2,0.732656645376618,-0.0227952703523057,0.235078470013475
ENSRNOG00000059900,Bst2,0.000518578349556497,2,0.732915634426329,0.022772315419309,0.2351160387951
ENSRNOG00000051329,LOC103691740,0.000517061765119621,2,0.73329165770895,-0.0227389921746682,0.235191129820049
ENSRNOG00000031335,Ankrd37,0.000515211172367237,1,0.733751329433675,-0.0226982636421211,0.235293015436647
ENSRNOG00000014739,Wfdc2,0.00051382537841889,2,0.734096152080845,0.0226677166564895,0.235358039943579
ENSRNOG00000015290,Tpi1,0.000512862803666344,1,0.734335971606306,0.0226464744202347,0.23538938082854
ENSRNOG00000022800,Sp140,0.000511041288940187,1,0.734790477980635,-0.0226062223500561,0.235489513558829
ENSRNOG00000058678,AABR07072810.1,0.000505724034208151,2,0.736122429396148,-0.0224883088338841,0.235864235586361
ENSRNOG00000022982,Gal3st2,0.000504708204715026,1,0.736377776167416,0.0224657117562527,0.235864235586361
ENSRNOG00000017775,Slc5a1,0.000504672457015419,2,0.736386767191777,0.0224649161363985,0.235864235586361
ENSRNOG00000025584,Agap2,0.00050336484837625,1,0.736715892048938,0.0224357939100949,0.235924047265097
ENSRNOG00000059486,AABR07073038.3,0.000499953741474232,3,0.737576711338647,-0.022359645378991,0.236154071415999
ENSRNOG00000002175,Clock,0.000497199144010441,2,0.738274240688144,0.0222979627771338,0.236331735330841
ENSRNOG00000032170,AABR07003250.1,0.000493111197328878,2,0.739313373568547,-0.0222061072079029,0.236618661474284
ENSRNOG00000037718,Cfap52,0.000485545077343652,1,0.74124932499355,0.0220350874140235,0.237192449853521
ENSRNOG00000000775,Mog,0.000482324061339743,2,0.742078563276223,-0.0219618774548021,0.237411947774142
ENSRNOG00000054013,Clec4g,0.000481055568867228,1,0.742405973437115,0.0219329790240001,0.237470842912812
ENSRNOG00000042059,Rccd1,0.000478682252795532,1,0.743019835418772,0.0218788083038252,0.237621323989132
ENSRNOG00000014316,Rapgef1,0.000477745574178755,1,0.743262572343147,0.0218573917515049,0.237653082309116
ENSRNOG00000050188,AABR07030603.1,0.000476758310955277,1,0.743518703293431,0.0218347958761991,0.237689110195435
ENSRNOG00000060872,AABR07017513.1,0.000473788889940497,2,0.744290848957482,0.0217666922140342,0.237890052674256
ENSRNOG00000020380,Lgals7,0.000469074290624158,2,0.7455223131117,0.0216581229709354,0.238237696589603
ENSRNOG00000047306,Stap2,0.000466977758813607,1,0.746072128137097,-0.0216096681791648,0.238367421934645
ENSRNOG00000059036,AABR07030568.7,0.000465659781011428,2,0.746418465488322,0.0215791515359485,0.238432099392088
ENSRNOG00000033624,Zfp426,0.000462539798788239,2,0.747240494528709,0.021506738450733,0.238648675148565
ENSRNOG00000051507,Azin2,0.000455487680144689,1,0.749109870558507,-0.0213421573451395,0.239157495701206
ENSRNOG00000058938,Camkv,0.000455440772806453,2,0.749122357960197,0.0213410583806533,0.239157495701206
ENSRNOG00000047386,Smg1,0.000451033383439163,1,0.750298842982847,-0.021237546549429,0.239486944911943
ENSRNOG00000052293,SNORD15,0.000447499189450148,1,0.751246820549257,-0.0211541766431631,0.239743344256334
ENSRNOG00000049681,AABR07031491.2,0.000443317443835178,1,0.752373824198243,0.0210551049352687,0.240023145227521
ENSRNOG00000028430,LOC257650,0.000443171308849959,2,0.752413313823354,-0.0210516343510418,0.240023145227521
ENSRNOG00000048725,Lsm2,0.000441687460847939,4,0.752814695466449,0.0210163617414608,0.240104960360967
ENSRNOG00000011175,Hnrnpa2b1,0.000438686792685956,3,0.75362864693503,0.0209448512213851,0.240318304926805
ENSRNOG00000006990,Grb7,0.000436620675423533,2,0.754190873337271,0.0208954702130279,0.240451312344576
ENSRNOG00000009273,LOC259244,0.000435350239802509,4,0.754537306029748,0.0208650482818159,0.240515482420202
ENSRNOG00000028707,Np4,0.000433694493914085,2,0.754989641653932,-0.0208253329844707,0.240613378819327
ENSRNOG00000012062,Npc2,0.000423089254078107,1,0.757909613812094,0.0205691335276454,0.241497516144391
ENSRNOG00000048330,AABR07007544.1,0.000421987554889887,2,0.7582152350686,0.0205423356727001,0.241548446546858
ENSRNOG00000029826,Cep164,0.000419564963950334,1,0.758888822294849,-0.0204832849892378,0.241716559606099
ENSRNOG00000010802,Ube3d,0.000417298063965528,3,0.75952104933886,-0.0204278746805811,0.241871436787061
ENSRNOG00000018795,Rpl18a,0.000414502154461953,4,0.76030340522765,-0.0203593259825062,0.242058062178158
ENSRNOG00000019400,Dag1,0.000414160275609757,1,0.760399267900403,-0.0203509281264948,0.242058062178158
ENSRNOG00000045595,Tnfsf9,0.000411900534194112,2,0.761033988064617,-0.0202953328180179,0.242213577995041
ENSRNOG00000000387,Slc25a16,0.000410859294124936,2,0.761327093254744,0.0202696643811617,0.242260329479825
ENSRNOG00000052437,AABR07072809.1,0.000408930684327141,3,0.761871062572737,0.0202220346238241,0.242386874641623
ENSRNOG00000009271,Smarca4,0.000407789573712047,1,0.762193575083989,-0.020193800378137,0.242442928957772
ENSRNOG00000030907,Ctf2,0.000406118100487222,1,0.762666874092249,-0.0201523720809046,0.242509015029567
ENSRNOG00000007043,Prorp,0.000405556106722372,2,0.762826248377217,0.0201384236404534,0.242509015029567
ENSRNOG00000014712,Zfp39,0.000405506140990352,1,0.762840423850932,0.0201371830450625,0.242509015029567
ENSRNOG00000000066,Fbxo28,0.000398127466581931,1,0.764944330752755,-0.0199531317487239,0.243131204320992
ENSRNOG00000042269,Gpr21,0.000394993314612888,1,0.765844404878895,-0.0198744387244744,0.243329593044613
ENSRNOG00000025231,Lrrc29,0.000394931414719817,1,0.765862220519734,-0.0198728813894669,0.243329593044613
ENSRNOG00000054979,LOC108348116,0.000394083065662712,2,0.766106540291204,-0.0198515255248233,0.243360552779722
ENSRNOG00000054627,7SK,0.000386008736130181,1,0.768446359776626,0.0196471050317898,0.244057027164719
ENSRNOG00000023577,Gigyf2,0.000379935018287704,2,0.770224004816453,0.0194919218726042,0.244550805076661
ENSRNOG00000020560,AABR07005821.1,0.00037968919612058,4,0.770296275135416,0.0194856151075757,0.244550805076661
ENSRNOG00000019496,Stat5a,0.000377835363275343,2,0.770842110583369,-0.0194379876344066,0.244677212880137
ENSRNOG00000020551,Bles03,0.000376171498245218,2,0.771333250357149,0.0193951410988736,0.244766031066471
ENSRNOG00000000439,Ager,0.0003758868983594,1,0.771417376411883,-0.0193878028244409,0.244766031066471
ENSRNOG00000007420,Hrh1,0.000372253360167757,1,0.772494476465135,-0.0192938684604139,0.245040701039017
ENSRNOG00000045543,Frat2,0.000371780155270885,2,0.772635168317969,0.0192816014705959,0.245040701039017
ENSRNOG00000008163,Atp6v1g1,0.000371472432878427,1,0.772726711447439,-0.0192736201290373,0.245040701039017
ENSRNOG00000062075,AABR07058514.3,0.000370681747278112,3,0.772962117860682,-0.0192530970827582,0.245068448120713
ENSRNOG00000048698,AABR07048031.1,0.000370176646004576,2,0.773112641162769,0.0192399752080032,0.245069277455091
ENSRNOG00000006697,Pip4p2,0.000363041555506214,1,0.77525092917503,0.019053649401262,0.2457000882579
ENSRNOG00000049083,Nicn1,0.000361591413784132,2,0.77568828757771,0.019015557151557,0.245781571026398
ENSRNOG00000005067,Zfp36l2,0.000361205940957928,1,0.775804704418344,-0.019005418726193,0.245781571026398
ENSRNOG00000061514,AABR07028795.1,0.000358485542252035,2,0.776628208441028,-0.0189337144335715,0.245987985339687
ENSRNOG00000006126,Nup88,0.000357679502463351,2,0.776872856026521,-0.0189124166214514,0.245987985339687
ENSRNOG00000042927,Sbk3,0.000357584754972399,1,0.776901633139092,-0.0189099115537963,0.245987985339687
ENSRNOG00000004212,Fbxw9,0.000356991093435543,1,0.777082036330755,-0.0188942079335321,0.245998096849923
ENSRNOG00000015679,Dok4,0.000354308093596922,1,0.777899378864435,0.0188230734365279,0.246209799603141
ENSRNOG00000019624,Morc2,0.000349583501390256,1,0.77934682439077,-0.0186971522267498,0.246620814764176
ENSRNOG00000001643,Psmg1,0.000349063714337457,2,0.779506710875418,0.0186832468895922,0.246624308463512
ENSRNOG00000053658,AABR07044569.1,0.000348055579171395,3,0.779817179394757,0.0186562477248613,0.24667543364549
ENSRNOG00000010698,Car1,0.000342764946347629,2,0.781454497844558,0.0185139122377642,0.247146174600005
ENSRNOG00000001662,Dyrk1a,0.000342078100507362,1,0.781668054630746,0.0184953534842501,0.247166536801675
ENSRNOG00000023528,Plaat5,0.000340728852354318,3,0.782088241014283,0.0184588421184624,0.247252215864065
ENSRNOG00000029197,Diablo,0.000336107121384597,1,0.783534376932977,-0.0183332245222873,0.247662147772981
ENSRNOG00000012086,AABR07026271.1,0.000335193595026707,2,0.783821481566787,0.0183082930669876,0.247705642725702
ENSRNOG00000043366,AABR07063829.1,0.000331265774824938,2,0.785060739105406,0.0182007080858118,0.24804519401619
ENSRNOG00000023764,Kctd2,0.000330840655323429,1,0.785195339831634,-0.0181890256837312,0.24804519401619
ENSRNOG00000030127,Eml2,0.000329717366748761,4,0.785551441310977,0.0181581212340033,0.248105902947772
ENSRNOG00000042332,Slc44a5,0.00032929030971899,2,0.785686996444305,-0.0181463580290644,0.248105902947772
ENSRNOG00000026584,Ifnl3,0.000328212227617618,2,0.78602961827639,-0.0181166284837333,0.248166799901755
ENSRNOG00000056251,Ifnl1,0.000324616619868496,2,0.787176713114356,-0.0180171201879905,0.248481615046364
ENSRNOG00000013754,Krt35,0.00032210022475788,2,0.787983568304537,0.0179471508813483,0.248654424398019
ENSRNOG00000010912,Mrps25,0.000321973449648181,2,0.788024306635099,-0.0179436186330456,0.248654424398019
ENSRNOG00000017710,AC139642.1,0.000321237657971922,1,0.788260918257349,-0.0179231040272583,0.248681726272915
ENSRNOG00000060350,Iqsec1,0.000320284352381019,3,0.788567909007782,0.0178964899458251,0.24873121683823
ENSRNOG00000019990,Rex1bd,0.000317982531632388,4,0.789311182643837,-0.0178320647046938,0.248918275343607
ENSRNOG00000032539,Spag8,0.000316793655548029,2,0.789696207408524,0.0177986981419437,0.248992306291827
ENSRNOG00000019698,Ssbp4,0.000315658051653613,2,0.790064702626973,-0.017766768182582,0.249061098272776
ENSRNOG00000055302,AABR07051326.1,0.000314317308033948,2,0.79050067872076,0.0177289962500406,0.249151132800807
ENSRNOG00000020263,Atp1a3,0.000313196707729077,1,0.790865833741116,0.0176973644288938,0.249218815840338
ENSRNOG00000061579,AABR07070810.1,0.000308124034306076,2,0.792527603457216,0.0175534621743425,0.249615529712006
